product_id,star_rating,review
B00IKPYKWG,2,Two Stars
B00IKPW0UA,3,Three Stars
B00IKPYKWG,5,⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️
B00IKPYKWG,5,Great product. Highly
B00LCHSHMS,5,Awesome!!
B00IKPYKWG,1,How's it End?
B00IKPW0UA,4,Four Stars
B00LCHS1FG,5,"Glad to ""Make a Deal""!"
B00LCHOCZY,5,Love it!!!!
B00IKPW0UA,4,I love my kindle
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Four Stars
B00LCHOCZY,4,I'm really glad I purchased this note book
B00IKPW0UA,5,Couldn`t be happier
B00IKPW0UA,4,I'm Learning
B00IKPYKWG,4,Price was good. Use it for email and web browsing.                          The 16G  version
B00IKPYKWG,5,Great for sub $100 tablet.
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Nice product.
B00IKPW0UA,5,Not Disappointed!
B00IKPW0UA,4,So far the only thing I do not like is the carasol feature
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,Five Stars
B00LCHNGZG,5,Great Deal
B00LCHS1FG,4,"Super Small and Slow but hey, it was cheap and I can read my books"
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Love it!!!!!
B00IKPW0UA,5,great gift
B00IKPW0UA,5,Great value
B00IKPW0UA,5,report forn a heaver reader.
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Five Stars
B00IKPW0UA,4,loving it
B00IKPYKWG,5,Five Stars
B00LCHN19C,5,very pleased for doing basic tasks
B00IKPYKWG,4,quick arrival and prime music and books
B00IKPW0UA,5,easy to operate
B00IKPYKWG,3,i have a kindle fire but its not good for school stuff
B00IKPYKWG,5,Five Stars
B00KC6XV58,4,I'm glad I did
B00IKPW0UA,4,Four Stars
B00IKPYKWG,5,Love it!!
B00IKPYKWG,3,Great deal. Even at full price it is still ...
B00IKPW0UA,5,Great product
B00IKPYKWG,5,Excellent for kids that love to learn!
B00KC6XV58,4,Four Stars
B00IKPYKWG,4,Easy to use.
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Working great! Love it!
B00IKPW0UA,5,I'm on fire!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Got this little beauty at a great price from Amazon
B00IKPW0UA,4,You won't find anything better for the price.
B00IKPYKWG,5,Very satisfied.
B00LCHS1FG,5,loving it
B00LCI2I7C,5,Only issue is that the battery didn't hold up to my expectations but beside that it was amazing couldn't be happier
B00IKPW0UA,5,Big surprise
B00IKPYKWG,5,Great Tablet
B00IKPYKWG,1,????????????
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Perfect for kids
B00IKPYKWG,1,One Star
B00KC6Y1MU,5,Five Stars
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,... the table fire HD thank you you are the best place to buy
B00IKPYKWG,5,Five Stars
B00KC6XV58,4,Exceeding my expectations!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,3,Still a nice tablet.
B00IKPYKWG,5,HD video lighter and thinner
B00IKPYKWG,5,amazing great for the sale
B00IKPYKWG,5,Great tablet...better than the Dell and caught it on sale too !
B00LCHOCZY,2,Underestimated
B00IKPYKWG,4,Nice tablet
B00IKPYKWG,3,doesn't soot my wants
B00IKPYKWG,4,Kindle Tablet
B00IKPYKWG,5,Five Stars
B00IKPYKWG,2,I do not like the constant advertising
B00LCHYFB0,4,"Easier to use than expected, but uses power more quickly"
B00KC6Y1MU,5,The new HD7 is THE BOMB!
B00IKPW0UA,5,Love it!
B00IKPW0UA,5,Five Stars
B00IKPW0UA,3,Poor battery Life for Fire HD 7
B00IKPYKWG,5,Five Stars
B00IKPYKWG,2,I found it to be only slightly better than the Kindle fire I have now
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Fourth Kindle
B00IKPYKWG,5,"Fire HD7, 7"" Display"
B00IKPW0UA,5,Great!!!
B00LCHSHMS,4,great picture
B00IKPW0UA,5,Five Stars
B00IKPW0UA,4,Four Stars
B00IKPYKWG,5,l love it
B00LCI2I7C,5,love it!!!
B00LCHS1FG,5,Excellent Kindle Fire HD
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,5 star item.
B00LCHOCZY,5,Happy girl
B00IKPYKWG,5,Five Stars
B00KC89C2C,4,It works great and it's a good price
B00IKPYKWG,5,great product with many uses.
B00LCHWEPE,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,1,One Star
B00IKPYKWG,5,A new friend
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Display is excellent. Performance is great
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Five Stars
B00LCHN19C,2,Mixed blessing
B00IKPYKWG,3,Parental controls are good. Not as functional as older iPad ie iPad ...
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Beautiful display & faster than my IPAD
B00IKPYKWG,5,fire hd7
B00IKPYKWG,5,They just keep getting better!
B00LCHWEPE,5,Got a big hug and that is worth something :))
B00IKPW0UA,4,"No AC Power Cord to charge the Kindle, how come?"
B00IKPZ5V6,5,Great.....but....
B00IKPW0UA,4,Very good tablet for $99.00.
B00LCHS1FG,5,Excellent
B00IKPW0UA,4,I had the Kindle fire and really like it except it doesn't hold a very good charge
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Great All Purpose Pad
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Highly satisfied.
B00IKPYKWG,4,Great price.
B00IKPW0UA,5,I like it but wish the page turning button
B00IKPW0UA,4,... forced use of the web browser but overall very pleased with the kindle fire
B00LCHOCZY,5,"so when Amazon ran a great sale, I got one"
B00IKPYKWG,3,Disappointed
B00IKPYKWG,5,"Graphics great, easy to use"
B00IKPYKWG,3,Three Stars
B00LCHOCZY,5,Five Stars
B00LCHRQL6,5,Great product
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Awesome! Got them for my 6 and 8 year ...
B00IKPYKWG,2,Very poor excuse for a book reader.
B00IKPZ5V6,1,One Star
B00IKPZ5V6,4,Four Stars
B00IKPW0UA,5,Great little tablet
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Fire HD7
B00IKPW0UA,4,I love my new Kindle Fire
B00IKPYKWG,5,"Good, thanks"
B00IKPYKWG,4,So far so good. The table is working well
B00IKPYKWG,4,Four Stars
B00LCHOCZY,4,good value for the price
B00IKPW0UA,5,Five Stars
B00KC6XV58,4,Buy it
B00LCHOCZY,5,will recommend to others
B00LCHS1FG,5,Awesome tablet at a great price!
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,I love it. It does everything that I expected and ...
B00IKPYKWG,4,"I Got a Great Value,"
B00LCHOCZY,5,none better
B00IKPYKWG,5,Fire HD 7
B00IKPYKWG,5,I am very pleased.
B00LCHS1FG,5,"Bye, bye lap top, hello Fire!"
B00LCHS1FG,5,but I like it a lot
B00IKPYKWG,5,keeper
B00IKPYKWG,4,I really like it.
B00IKPYKWG,5,5 Stars!
B00IKPYKWG,5,the Best!
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Fantastic tablet~
B00LCHS1FG,5,9 of 10 great buy!!!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,keep up with his favorite football team and listen to music
B00LCHOCZY,5,Five Stars
B00LCHOCZY,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,So far excellent. I have been using the original Kindle Fire ...
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Love it!!
B00IKPZ5V6,5,the best!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,FIRE HD 7 REVIEW
B00IKPYKWG,3,Three Stars
B00IKPW0UA,4,the tablet is good. But the Amazon store lacks in terms of ...
B00IKPW0UA,3,good tablet.  It needs a few changes.
B00IKPYKWG,4,Perfect for travel.
B00LCHOCZY,5,Love it.
B00IKPW0UA,5,Works great
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,1,dinosaurs should not attempt modern inventions. (I be the dinosaur)
B00IKPW0UA,5,Love my Fire 7
B00KC6XV58,5,Five Stars
B00IKPYKWG,5,Lovin' it
B00IKPZ5V6,5,Love torn
B00IKPYKWG,5,It's amazing and very easy to use
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,A fun toy. I like reading on it
B00IKPYKWG,5,Love this little thing
B00IKPZ5V6,5,This is my fourth Kindle and I do love being able to use as a tablet and for ...
B00LCHRQL6,5,Five Stars
B00LCHOCZY,5,love my new Kindle Fire
B00IKPW0UA,5,Just received this the other day and I love it! I have a ton of e-books that ...
B00IKPW0UA,5,The Fire HD 7 is a must have to take on trips.
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,This is a great item that I am still learning on how to ...
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,4,Great tablet for under $100
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Love the size and weight of this reader
B00IKPZ5V6,1,not thrilled
B00KC6XV58,5,Five Stars
B00LCHS1FG,5,I absolutely love it and even my husband is impressed
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,2,Ok
B00IKPW0UA,5,Fire for Travel!
B00IKPW0UA,4,"good speakers, fine for games and Skyping"
B00IKPYKWG,5,wow
B00KC6Y1MU,4,"Good Kindle, Terrible Shipping."
B00IKPYKWG,5,Five Stars
B00KC6XV58,5,Five Stars
B00LCHS1FG,5,Five Stars
B00IKPW0UA,3,Three Stars
B00IKPW0UA,3,Three Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Great The only thing I'm not to impress is the ...
B00IKPYKWG,5,LOVE the new tablet
B00IKPW0UA,5,The kindle fire was easy to set up apps are good but much different ...
B00IKPW0UA,4,Four Stars
B00KC6XV58,5,FIRE HD 7 an excellent product
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Very Happy!
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Great tablet and great price
B00IKPZ5V6,4,Love it
B00IKPZ5V6,5,Wow! This new Kindle Rocks!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,Now amazon needs to make a smart
B00IKPYKWG,5,Fire HD 7 is really red hot!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,Great Value And Dependability
B00IKPZ5V6,5,Easy to use and just the right size
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,Kids bought these for themselves- they're easy to use
B00IKPYKWG,5,Very Pleased!
B00IKPYKWG,4,It is great but I did not like that I had to ...
B00IKPYKWG,3,It's okay. The on off button is very small ...
B00IKPW0UA,5,new kindle
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,"Great Product, Though 2014 Carousel/Home-Screen Goofier Than Older Gen"
B00LCHWEPE,5,Love it !
B00LCHOCZY,5,Five Stars
B00IKPW0UA,3,Three Stars
B00IKPYKWG,5,Love It!!
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,3,Three Stars
B00IKPYKWG,3,productivity? nope...
B00LCHSHMS,5,Best gift ever...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Amazon FireHD 7
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,very happy with the fire hd 7 and the help I ...
B00LCHS1FG,5,It is not quite like my 1st one
B00IKPYKWG,4,easy update from original Fire but wireless print option difficult
B00IKPYKWG,5,Great tablet
B00LCI2I7C,5,Can we say awesome.
B00KC6Y1MU,5,Awesome Tablet for $79!
B00IKPZ5V6,5,Five Stars
B00KC89C2C,5,love it
B00IKPYKWG,3,Three Stars
B00IKPYKWG,4,"Love It, buuuut..."
B00IKPYKWG,5,So glad I finally bought one!
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,4,But I am very happy with my purchase
B00KC6XV58,4,"Works for Mom, Not for Daughter"
B00KC89C2C,1,STAY AWAY FAR AWAY
B00IKPZ5V6,3,No Google Play
B00IKPYKWG,4,GOTTA LOVE IT
B00IKPYKWG,5,Family
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Kindle HD 7 . Excellent choice
B00IKPZ5V6,5,Love it! What an improvement over the 2nd generation
B00IKPYKWG,5,Very nice upgrade from my old Kindle Fire
B00IKPYKWG,5,This is my third kindle and I love it! My grandkids love them too
B00IKPW0UA,5,Great tablet for adults and kids
B00IKPW0UA,5,great great great
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,1,my original Kindle had a defective wi-fi connectivity issue and ...
B00LCHWEPE,5,Five Stars
B00IKPW0UA,5,Love my new Kindle Fire
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Just received my new Fire HD
B00KC6XV58,1,DO NOT BUY!!!!
B00IKPYKWG,4,Four Stars
B00KC6XV58,5,Five Stars
B00IKPW0UA,5,Fire HD 7
B00IKPYKWG,5,Fire HD
B00IKPZ5V6,5,A Great Experience
B00IKPW0UA,2,Two Stars
B00KC6XV58,1,One Star
B00IKPYKWG,5,This is my first tablet and is a great beginner. It came with my Kindle e-books already ...
B00IKPW0UA,5,love my FireHD 7
B00IKPZ5V6,5,Waaaay better than my old Nook!
B00LCI2I7C,5,I like it a lot
B00IKPYKWG,4,storage sucks!!!!!
B00KC6XV58,5,Five Stars
B00IKPYKWG,4,Love the camera enjoy the I pad only wish the ...
B00IKPYKWG,5,This little device is amazing..
B00IKPYKWG,4,Four Stars
B00IKPYKWG,3,I think I like it but the old kindle was easier to operate
B00IKPW0UA,3,Nice... while it worked
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Love it!
B00IKPYKWG,5,Great for the price
B00LCHOCZY,5,great tablet
B00IKPYKWG,5,Absolutely great for Amazon shoppers but...
B00IKPZ5V6,4,I needed something that easily fit in with my on the go life and ...
B00IKPYKWG,5,Five Stars
B00LCHOCZY,5,Five Stars
B00LCHWEPE,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,4,It is all that I need for a excellent reduce price.
B00IKPYKWG,5,Love it!!
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,I didn't realize how much I would enjoy my Fire!
B00IKPYKWG,5,Works great
B00IKPYKWG,5,I can never begin to say how very happy I am with my Kindle fire tablet
B00IKPYKWG,5,Kindle beats iPad any day!!!!
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,Three Stars
B00IKPZ5V6,3,I have a Kindle Fire Ist generation and love it but I thought it was time for a ...
B00IKPYKWG,3,Good To Me
B00IKPYKWG,1,Have loved it and have many books downloaded
B00IKPYKWG,4,The battery life is not very good just seems to drain quickly
B00IKPYKWG,2,Disappointed with quality
B00IKPYKWG,5,Very happy with it
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,I like the addition of the camera
B00IKPW0UA,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,2,Nice graphics but not what I had hoped for in an electronic reader
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Love it!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00LCHS1FG,5,Get Yourself One!
B00LCHOCZY,5,staying in touch is good.
B00IKPYKWG,5,I use tablet for e-mail and face book only at ...
B00IKPYKWG,5,Love it.
B00IKPYKWG,5,I really enjoyed it. My daughter gave my husband and I ...
B00IKPZ5V6,1,Small memory forces use of this device for steaming only
B00IKPW0UA,5,fire 7 HD
B00IKPW0UA,4,Great tablet!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,I JUST LOVE MY FIRE HD AND THE CAMERA IS GREAT
B00IKPZ5V6,3,Three Stars
B00IKPYKWG,3,The information available for a new owner of this kindle ...
B00IKPW0UA,3,but great bargain and still easy to use
B00IKPZ5V6,5,love them both
B00IKPYKWG,5,great tabet good price
B00IKPW0UA,4,Four Stars
B00IKPYKWG,5,Hooray!
B00IKPYKWG,5,Amazon fire go get get it.
B00IKPYKWG,4,Four Stars
B00IKPW0UA,4,Four Stars
B00IKPYKWG,4,Love My Fire
B00KC6XV58,4,Still getting used to this. It is quite different ...
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,If alright kind of hard to
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,great picture quality and super easy to set up and ...
B00IKPYKWG,4,"Seems to work as intended, I have not had ..."
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,I expected more
B00IKPYKWG,5,but seems easy to adapt to
B00IKPYKWG,4,Kindle Fire HD 7
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,Just getting my toes wet.
B00IKPW0UA,5,Good
B00IKPYKWG,4,) I do like it! However
B00IKPYKWG,5,Great upgrade from original Kindle Fire
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,it's a nice tablet. While I would prefer to have access ...
B00IKPYKWG,5,Great price great tablet
B00IKPW0UA,5,"Excellent product, only wish I could stop the ads ..."
B00IKPW0UA,5,It the best purchase I've made
B00IKPZ5V6,4,I like the device a lot except for the ads that ...
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,3,Three Stars
B00IKPW0UA,5,It is a great purchase. I mainly use mine for FB
B00IKPYKWG,5,Excellent for reading anywhere you want read
B00IKPYKWG,4,I do like the tablet
B00IKPW0UA,5,Five Stars
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,IT'S A WINNER!!
B00LCHWEPE,5,Five Stars
B00IKPYKWG,5,Great product!
B00IKPYKWG,3,Three Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,I love it. Upgraded from my d Kindle Fire
B00IKPYKWG,5,Five Stars
B00LCHWEPE,5,Five Stars
B00KC89C2C,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,So far it does what I need it to do ...
B00IKPW0UA,5,great. love it
B00IKPYKWG,5,love the ability to download media
B00IKPW0UA,5,"Fire HD 7 7"" HD Display Wi-Fi 16 GB"
B00IKPYKWG,5,"Fire HD 7, 7"" HD  Display, Wi-Fi,  8 GB"
B00IKPZ5V6,5,My 9 year old loves it!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,happy fire hd
B00IKPW0UA,4,Four Stars
B00IKPYKWG,4,Disappointing
B00IKPW0UA,4,nice product
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Great tablet!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,"I love it, however still trying to figure everything out"
B00IKPW0UA,4,So far I love it. Did notice that it runs alot slower ...
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,it is easy to use and to navigate
B00IKPZ5V6,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPW0UA,5,but I love it. If you are an Amazon Prime member ...
B00KC6XV58,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPW0UA,5,Kindles for everyone in the family!
B00IKPW0UA,1,This is a great feature. So far I am pleased with my ...
B00LCHWEPE,5,Loving this tablet!!
B00IKPYKWG,5,Five Stars
B00LCHRQL6,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,awesome tablet I should have purchased 2 Of them
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,The three older ones are still working great. I just like to try the newer ones ...
B00IKPYKWG,1,Died. No longer turns on.
B00IKPYKWG,3,Could be better with minor changes
B00LCI2I7C,5,Wonderful New Kindle
B00IKPYKWG,5,... 1 day sale for $79 and could not be happier. Definitely worth every penny
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Great e-reader / tablet
B00IKPYKWG,5,Love it!!!
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,FIRE HD7 was an excellent deal at $79
B00KC6XV58,4,Good tablet. Bought for my 5 year old and ...
B00IKPYKWG,2,Worst tablet Ever
B00IKPYKWG,4,Good for motorcycle trip
B00IKPYKWG,4,Four Stars
B00IKPYKWG,5,Five Stars
B00IKPW0UA,4,Four Stars
B00IKPW0UA,5,satisfied customer
B00IKPW0UA,5,Fire HD 7 is Great!!
B00IKPZ5V6,5,Amazon does it again!!
B00KC6Y1MU,1,VERY INADEQUATE HARDWARE AS DELIVERED
B00IKPW0UA,5,Just love it. It fills the void just under my ...
B00IKPW0UA,5,for use in the kitchen
B00IKPYKWG,5,I LOVE my Kindle
B00IKPW0UA,5,Five Stars
B00IKPW0UA,4,sounds great on ordinary earbuds
B00IKPZ5V6,5,Great Tablet
B00IKPYKWG,3,Some good and not so good changes from the original Kindle Fire
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Wonderful Kindle HD
B00IKPW0UA,5,Excellent!
B00IKPZ5V6,5,Very happy with it so far
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Five Stars
B00IKPYKWG,5,nice
B00LCHSHMS,5,Five Stars
B00IKPYKWG,4,Four Stars
B00KC89C2C,5,Love it. My third kindle and it keeps getting
B00LCI2I7C,5,Five Stars
B00IKPYKWG,5,It's great but was disappointed that you guys sent me the ...
B00IKPYKWG,4,More features
B00IKPZ5V6,5,Awesome Deal!!!
B00IKPYKWG,4,Four Stars
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Smart purchase
B00IKPYKWG,4,Love it!!!
B00LCHS1FG,5,Best for less
B00IKPW0UA,5,Great little tablet!!
B00IKPYKWG,4,quite nice
B00IKPW0UA,2,I hoped it to be better than my wife's older KIndle
B00LCHWEPE,5,Five Stars
B00IKPYKWG,5,Love it
B00IKPW0UA,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPZ5V6,5,Very nice
B00IKPYKWG,4,Disappointed!
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,It's Great
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Five Stars
B00IKPZ5V6,3,Three Stars
B00IKPYKWG,5,Fire HD 7
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Excellent!
B00IKPZ5V6,5,I have had this Fire HD 7 on only a ...
B00IKPW0UA,3,so so
B00IKPYKWG,5,Great Buy!!!!
B00IKPYKWG,5,Love it!!!
B00IKPW0UA,1,It's OK but I prefer larger screen
B00IKPZ5V6,4,FIRE HD 7
B00IKPYKWG,5,Five Stars
B00IKPYKWG,4,A solid tablet for the price
B00IKPYKWG,3,first impression is that it felt kind of cheaply made ...
B00IKPYKWG,5,Five Stars
B00IKPW0UA,5,Great buy.
B00IKPW0UA,5,Size and weight is excellent. Display and audio crisp and clear
B00IKPYKWG,5,Couldn't be happier with this product
B00IKPYKWG,5,Five Stars
B00IKPYKWG,5,Five Stars
B00IKPYKWG,3,Storage Space
B00IKPYKWG,4,Four Stars
B00IKPYKWG,4,LIKE IT!
B00IKPYKWG,5,great deal
B00LCHWEPE,5,Five Stars
B00IKPZ5V6,4,"So far, so good"
B00IKPW0UA,5,Newest fire the Best.....
B00IKPYKWG,5,Five Stars
B00LCHWEPE,5,Great Buy
B00IKPYKWG,2,Wait for new iteration or Buy Kindle HDX
B00IKPZ5V6,4,Really needs expandable memory.
B00IKPYKWG,5,The Kindle is okay.  Not so for the Samsung Galaxy Tab 4.
B00IKPYKWG,4,So far I am pleased. I have already started reading books and sending ...
